,skid,annotation,id,uid
6743.1,6743,PRC_visualisation,2179420,13
6743.2,6743,SN_head_visualisation_small,2179000,13
6743.3,6743,SN_head_visualisation,2177253,13
6743.4,6743,glutamatergic,2117747,11
6743.5,6743,connectome,2169156,11
6743.6,6743,connectome_old_set,2167517,11
6743.7,6743,connectome_Sensory_neuron,2103621,11
6743.8,6743,left_side,2054472,11
6743.9,6743,with_soma,2036716,11
6743.10,6743,episphere,2030265,11
6743.11,6743,connectome_neuron,2102600,11
6743.12,6743,celltype1,1925559,11
6743.13,6743,celltype,1923642,11
6743.14,6743,ectoderm,1801868,16
6743.15,6743,Sensory neuron,38666,13
6743.16,6743,head,1467274,13
6743.17,6743,left,1275210,16
6743.18,6743,eye_circuit,606630,10
6743.19,6743,rhabdomeric photoreceptor,30842,11
7501.1,7501,PRC_visualisation,2179420,13
7501.2,7501,SN_head_visualisation_small,2179000,13
7501.3,7501,SN_head_visualisation,2177253,13
7501.4,7501,glutamatergic,2117747,11
7501.5,7501,connectome,2169156,11
7501.6,7501,connectome_old_set,2167517,11
7501.7,7501,connectome_Sensory_neuron,2103621,11
7501.8,7501,left_side,2054472,11
7501.9,7501,with_soma,2036716,11
7501.10,7501,episphere,2030265,11
7501.11,7501,connectome_neuron,2102600,11
7501.12,7501,celltype1,1925559,11
7501.13,7501,celltype,1923642,11
7501.14,7501,ectoderm,1801868,16
7501.15,7501,Sensory neuron,38666,11
7501.16,7501,rhabdomeric photoreceptor,30842,11
7501.17,7501,head,1467274,13
7501.18,7501,left,1275210,16
7501.19,7501,eye_circuit,606630,10
10536.1,10536,PRC_visualisation,2179420,13
10536.2,10536,SN_head_visualisation_small,2179000,13
10536.3,10536,SN_head_visualisation,2177253,13
10536.4,10536,glutamatergic,2117747,11
10536.5,10536,connectome,2169156,11
10536.6,10536,connectome_old_set,2167517,11
10536.7,10536,connectome_Sensory_neuron,2103621,11
10536.8,10536,left_side,2054472,11
10536.9,10536,with_soma,2036716,11
10536.10,10536,episphere,2030265,11
10536.11,10536,connectome_neuron,2102600,11
10536.12,10536,celltype1,1925559,11
10536.13,10536,celltype,1923642,11
10536.14,10536,ectoderm,1801868,16
10536.15,10536,head,1467274,13
10536.16,10536,left,1275210,16
10536.17,10536,eye_circuit,606630,10
10536.18,10536,Sensory neuron,38666,11
10536.19,10536,rhabdomeric photoreceptor,30842,11
11135.1,11135,PRC_visualisation,2179420,13
11135.2,11135,SN_head_visualisation_small,2179000,13
11135.3,11135,SN_head_visualisation,2177253,13
11135.4,11135,glutamatergic,2117747,11
11135.5,11135,connectome,2169156,11
11135.6,11135,connectome_old_set,2167517,11
11135.7,11135,connectome_Sensory_neuron,2103621,11
11135.8,11135,left_side,2054472,11
11135.9,11135,with_soma,2036716,11
11135.10,11135,episphere,2030265,11
11135.11,11135,connectome_neuron,2102600,11
11135.12,11135,eye_circuit,606630,10
11135.13,11135,celltype1,1925559,11
11135.14,11135,celltype,1923642,11
11135.15,11135,left,1275210,27
11135.16,11135,ectoderm,1801868,16
11135.17,11135,head,1467274,13
11135.18,11135,clear synaptic vesicles,1322846,16
11135.19,11135,rhabdomeric photoreceptor,30842,11
11135.20,11135,Sensory neuron,38666,11
11731.1,11731,PRC_visualisation,2179420,13
11731.2,11731,SN_head_visualisation_small,2179000,13
11731.3,11731,SN_head_visualisation,2177253,13
11731.4,11731,glutamatergic,2117747,11
11731.5,11731,connectome,2169156,11
11731.6,11731,connectome_old_set,2167517,11
11731.7,11731,connectome_Sensory_neuron,2103621,11
11731.8,11731,left_side,2054472,11
11731.9,11731,with_soma,2036716,11
11731.10,11731,episphere,2030265,11
11731.11,11731,connectome_neuron,2102600,11
11731.12,11731,celltype1,1925559,11
11731.13,11731,celltype,1923642,11
11731.14,11731,ipsilateral,1435755,27
11731.15,11731,ectoderm,1801868,16
11731.16,11731,head,1467274,13
11731.17,11731,left,1275210,16
11731.18,11731,eye_circuit,606630,10
11731.19,11731,Sensory neuron,38666,11
11731.20,11731,rhabdomeric photoreceptor,30842,11
12115.1,12115,PRC_visualisation,2179420,13
12115.2,12115,SN_head_visualisation_small,2179000,13
12115.3,12115,SN_head_visualisation,2177253,13
12115.4,12115,glutamatergic,2117747,11
12115.5,12115,connectome,2169156,11
12115.6,12115,connectome_old_set,2167517,11
12115.7,12115,connectome_Sensory_neuron,2103621,11
12115.8,12115,left_side,2054472,11
12115.9,12115,with_soma,2036716,11
12115.10,12115,episphere,2030265,11
12115.11,12115,connectome_neuron,2102600,11
12115.12,12115,eye_eyespot_circuit,2014844,11
12115.13,12115,celltype1,1925559,11
12115.14,12115,celltype,1923642,11
12115.15,12115,ectoderm,1801868,16
12115.16,12115,head,1467274,13
12115.17,12115,left,1275210,16
12115.18,12115,clear synaptic vesicles,1322846,16
12115.19,12115,eye_circuit,606630,10
12115.20,12115,rhabdomeric photoreceptor,30842,11
12115.21,12115,Sensory neuron,38666,11
13459.1,13459,PRC_visualisation,2179420,13
13459.2,13459,SN_head_visualisation_small,2179000,13
13459.3,13459,SN_head_visualisation,2177253,13
13459.4,13459,glutamatergic,2117747,11
13459.5,13459,connectome,2169156,11
13459.6,13459,connectome_old_set,2167517,11
13459.7,13459,connectome_Sensory_neuron,2103621,11
13459.8,13459,left_side,2054472,11
13459.9,13459,with_soma,2036716,11
13459.10,13459,episphere,2030265,11
13459.11,13459,connectome_neuron,2102600,11
13459.12,13459,eye_eyespot_circuit,2014844,11
13459.13,13459,celltype1,1925559,11
13459.14,13459,celltype,1923642,11
13459.15,13459,ectoderm,1801868,16
13459.16,13459,head,1467274,13
13459.17,13459,left,1275210,16
13459.18,13459,clear synaptic vesicles,1322846,16
13459.19,13459,eye_circuit,606630,10
13459.20,13459,Sensory neuron,38666,10
13459.21,13459,rhabdomeric photoreceptor,30842,10
14162.1,14162,PRC_visualisation,2179420,13
14162.2,14162,SN_head_visualisation_small,2179000,13
14162.3,14162,SN_head_visualisation,2177253,13
14162.4,14162,glutamatergic,2117747,11
14162.5,14162,connectome,2169156,11
14162.6,14162,connectome_old_set,2167517,11
14162.7,14162,connectome_Sensory_neuron,2103621,11
14162.8,14162,left_side,2054472,11
14162.9,14162,with_soma,2036716,11
14162.10,14162,episphere,2030265,11
14162.11,14162,connectome_neuron,2102600,11
14162.12,14162,eye_eyespot_circuit,2014844,11
14162.13,14162,celltype1,1925559,11
14162.14,14162,celltype,1923642,11
14162.15,14162,ectoderm,1801868,16
14162.16,14162,Sensory neuron,38666,13
14162.17,14162,head,1467274,13
14162.18,14162,left,1275210,16
14162.19,14162,clear synaptic vesicles,1322846,16
14162.20,14162,eye_circuit,606630,10
14162.21,14162,rhabdomeric photoreceptor,30842,10
15519.1,15519,PRC_visualisation,2179420,13
15519.2,15519,SN_head_visualisation_small,2179000,13
15519.3,15519,SN_head_visualisation,2177253,13
15519.4,15519,glutamatergic,2117747,11
15519.5,15519,connectome,2169156,11
15519.6,15519,connectome_old_set,2167517,11
15519.7,15519,connectome_Sensory_neuron,2103621,11
15519.8,15519,right_side,2050453,11
15519.9,15519,with_soma,2036716,11
15519.10,15519,episphere,2030265,11
15519.11,15519,connectome_neuron,2102600,11
15519.12,15519,celltype1,1925559,11
15519.13,15519,celltype,1923642,11
15519.14,15519,right,1272647,27
15519.15,15519,ectoderm,1801868,16
15519.16,15519,head,1467274,13
15519.17,15519,rhabdomeric photoreceptor,30842,10
15519.18,15519,eye_circuit,606630,10
15519.19,15519,Sensory neuron,38666,11
16668.1,16668,PRC_visualisation,2179420,13
16668.2,16668,SN_head_visualisation_small,2179000,13
16668.3,16668,SN_head_visualisation,2177253,13
16668.4,16668,glutamatergic,2117747,11
16668.5,16668,connectome,2169156,11
16668.6,16668,connectome_old_set,2167517,11
16668.7,16668,connectome_Sensory_neuron,2103621,11
16668.8,16668,right_side,2050453,11
16668.9,16668,with_soma,2036716,11
16668.10,16668,episphere,2030265,11
16668.11,16668,connectome_neuron,2102600,11
16668.12,16668,celltype1,1925559,11
16668.13,16668,celltype,1923642,11
16668.14,16668,right,1272647,27
16668.15,16668,ectoderm,1801868,16
16668.16,16668,head,1467274,13
16668.17,16668,rhabdomeric photoreceptor,30842,10
16668.18,16668,eye_circuit,606630,10
16668.19,16668,Sensory neuron,38666,11
16719.1,16719,all_central_visualisation,2179559,13
16719.2,16719,SN_head_visualisation_small,2179000,13
16719.3,16719,SN_head_visualisation,2177253,13
16719.4,16719,left_side,2054472,11
16719.5,16719,cholinergic,2117777,11
16719.6,16719,connectome,2169156,11
16719.7,16719,connectome_old_set,2167517,11
16719.8,16719,connectome_Sensory_neuron,2103621,11
16719.9,16719,with_soma,2036716,11
16719.10,16719,episphere,2030265,11
16719.11,16719,celltype35,2029155,11
16719.12,16719,connectome_neuron,2102600,11
16719.13,16719,celltype,1923642,11
16719.14,16719,MSneurons,1963931,15
16719.15,16719,middle,1279791,15
16719.16,16719,Bezares-Calderon_thesis,1822487,15
16719.17,16719,FullP,1815092,15
16719.18,16719,ectoderm,1801868,16
16719.19,16719,Uniciliated_penetrating_cell,21148,15
16719.20,16719,Supporting_cell,708786,15
16719.21,16719,Sensory neuron,38666,15
16719.22,16719,MS_circuit,661303,15
16719.23,16719,head,1467274,13
16719.24,16719,clear synaptic vesicles,1322846,16
16719.25,16719,hair_cell,525434,11
16719.26,16719,Bezares-Calderon_et_al_2018,1768650,15
19515.1,19515,PRC_visualisation,2179420,13
19515.2,19515,SN_head_visualisation_small,2179000,13
19515.3,19515,SN_head_visualisation,2177253,13
19515.4,19515,glutamatergic,2117747,11
19515.5,19515,connectome,2169156,11
19515.6,19515,connectome_old_set,2167517,11
19515.7,19515,connectome_Sensory_neuron,2103621,11
19515.8,19515,right_side,2050453,11
19515.9,19515,with_soma,2036716,11
19515.10,19515,episphere,2030265,11
19515.11,19515,connectome_neuron,2102600,11
19515.12,19515,celltype1,1925559,11
19515.13,19515,celltype,1923642,11
19515.14,19515,right,1272647,27
19515.15,19515,ectoderm,1801868,16
19515.16,19515,head,1467274,13
19515.17,19515,rhabdomeric photoreceptor,30842,10
19515.18,19515,eye_circuit,606630,10
19515.19,19515,Sensory neuron,38666,11
22159.1,22159,IN_head_visualisation_small,2178565,13
22159.2,22159,IN_head_visualisation,2177892,13
22159.3,22159,connectome,2169156,11
22159.4,22159,connectome_old_set,2167517,11
22159.5,22159,left_side,2054472,11
22159.6,22159,with_soma,2036716,11
22159.7,22159,episphere,2030265,11
22159.8,22159,connectome_neuron,2102600,11
22159.9,22159,celltype,1923642,11
22159.10,22159,celltype2,1925584,11
22159.11,22159,left,1275210,13
22159.12,22159,head,1467274,13
22159.13,22159,interneuron,58516,11
22159.14,22159,eye_circuit,606630,10
22159.15,22159,ectoderm,1801868,16
22159.16,22159,primary_interneuron,609487,10
22876.1,22876,PRC_visualisation,2179420,13
22876.2,22876,SN_head_visualisation_small,2179000,13
22876.3,22876,SN_head_visualisation,2177253,13
22876.4,22876,glutamatergic,2117747,11
22876.5,22876,connectome,2169156,11
22876.6,22876,connectome_old_set,2167517,11
22876.7,22876,connectome_Sensory_neuron,2103621,11
22876.8,22876,right_side,2050453,11
22876.9,22876,with_soma,2036716,11
22876.10,22876,episphere,2030265,11
22876.11,22876,connectome_neuron,2102600,11
22876.12,22876,celltype1,1925559,11
22876.13,22876,celltype,1923642,11
22876.14,22876,right,1272647,27
22876.15,22876,ectoderm,1801868,16
22876.16,22876,head,1467274,13
22876.17,22876,clear synaptic vesicles,1322846,16
22876.18,22876,rhabdomeric photoreceptor,30842,10
22876.19,22876,eye_circuit,606630,10
22876.20,22876,Sensory neuron,38666,11
23921.1,23921,PRC_visualisation,2179420,13
23921.2,23921,SN_head_visualisation_small,2179000,13
23921.3,23921,SN_head_visualisation,2177253,13
23921.4,23921,glutamatergic,2117747,11
23921.5,23921,connectome,2169156,11
23921.6,23921,connectome_old_set,2167517,11
23921.7,23921,connectome_Sensory_neuron,2103621,11
23921.8,23921,right_side,2050453,11
23921.9,23921,with_soma,2036716,11
23921.10,23921,episphere,2030265,11
23921.11,23921,connectome_neuron,2102600,11
23921.12,23921,celltype1,1925559,11
23921.13,23921,celltype,1923642,11
23921.14,23921,right,1272647,27
23921.15,23921,ectoderm,1801868,16
23921.16,23921,head,1467274,13
23921.17,23921,rhabdomeric photoreceptor,30842,10
23921.18,23921,eye_circuit,606630,10
23921.19,23921,Sensory neuron,38666,11
24659.1,24659,PRC_visualisation,2179420,13
24659.2,24659,SN_head_visualisation_small,2179000,13
24659.3,24659,SN_head_visualisation,2177253,13
24659.4,24659,glutamatergic,2117747,11
24659.5,24659,connectome,2169156,11
24659.6,24659,connectome_old_set,2167517,11
24659.7,24659,connectome_Sensory_neuron,2103621,11
24659.8,24659,right_side,2050453,11
24659.9,24659,with_soma,2036716,11
24659.10,24659,episphere,2030265,11
24659.11,24659,connectome_neuron,2102600,11
24659.12,24659,eye_eyespot_circuit,2014844,11
24659.13,24659,celltype1,1925559,11
24659.14,24659,celltype,1923642,11
24659.15,24659,ipsilateral,1435755,27
24659.16,24659,right,1272647,27
24659.17,24659,ectoderm,1801868,16
24659.18,24659,head,1467274,13
24659.19,24659,rhabdomeric photoreceptor,30842,10
24659.20,24659,eye_circuit,606630,10
24659.21,24659,Sensory neuron,38666,11
24849.1,24849,PRC_visualisation,2179420,13
24849.2,24849,SN_head_visualisation_small,2179000,13
24849.3,24849,SN_head_visualisation,2177253,13
24849.4,24849,glutamatergic,2117747,11
24849.5,24849,connectome,2169156,11
24849.6,24849,connectome_old_set,2167517,11
24849.7,24849,connectome_Sensory_neuron,2103621,11
24849.8,24849,right_side,2050453,11
24849.9,24849,with_soma,2036716,11
24849.10,24849,episphere,2030265,11
24849.11,24849,connectome_neuron,2102600,11
24849.12,24849,celltype1,1925559,11
24849.13,24849,celltype,1923642,11
24849.14,24849,right,1272647,27
24849.15,24849,ectoderm,1801868,16
24849.16,24849,head,1467274,13
24849.17,24849,rhabdomeric photoreceptor,30842,10
24849.18,24849,eye_circuit,606630,10
24849.19,24849,Sensory neuron,38666,11
25010.1,25010,PRC_visualisation,2179420,13
25010.2,25010,SN_head_visualisation_small,2179000,13
25010.3,25010,SN_head_visualisation,2177253,13
25010.4,25010,glutamatergic,2117747,11
25010.5,25010,connectome,2169156,11
25010.6,25010,connectome_old_set,2167517,11
25010.7,25010,connectome_Sensory_neuron,2103621,11
25010.8,25010,right_side,2050453,11
25010.9,25010,with_soma,2036716,11
25010.10,25010,episphere,2030265,11
25010.11,25010,connectome_neuron,2102600,11
25010.12,25010,celltype1,1925559,11
25010.13,25010,celltype,1923642,11
25010.14,25010,eye_circuit,606630,10
25010.15,25010,right,1272647,27
25010.16,25010,ectoderm,1801868,16
25010.17,25010,head,1467274,13
25010.18,25010,rhabdomeric photoreceptor,30842,10
25010.19,25010,Sensory neuron,38666,11
26163.1,26163,PRC_visualisation,2179420,13
26163.2,26163,SN_head_visualisation_small,2179000,13
26163.3,26163,SN_head_visualisation,2177253,13
26163.4,26163,glutamatergic,2117747,11
26163.5,26163,connectome,2169156,11
26163.6,26163,connectome_old_set,2167517,11
26163.7,26163,connectome_Sensory_neuron,2103621,11
26163.8,26163,right_side,2050453,11
26163.9,26163,with_soma,2036716,11
26163.10,26163,episphere,2030265,11
26163.11,26163,connectome_neuron,2102600,11
26163.12,26163,eye_circuit,606630,10
26163.13,26163,rhabdomeric photoreceptor,30842,10
26163.14,26163,celltype1,1925559,11
26163.15,26163,celltype,1923642,11
26163.16,26163,right,1272647,27
26163.17,26163,ectoderm,1801868,16
26163.18,26163,head,1467274,13
26163.19,26163,Sensory neuron,38666,11
27064.1,27064,PRC_visualisation,2179420,13
27064.2,27064,SN_head_visualisation_small,2179000,13
27064.3,27064,SN_head_visualisation,2177253,13
27064.4,27064,glutamatergic,2117747,11
27064.5,27064,connectome,2169156,11
27064.6,27064,connectome_old_set,2167517,11
27064.7,27064,connectome_Sensory_neuron,2103621,11
27064.8,27064,right_side,2050453,11
27064.9,27064,with_soma,2036716,11
27064.10,27064,episphere,2030265,11
27064.11,27064,connectome_neuron,2102600,11
27064.12,27064,celltype1,1925559,11
27064.13,27064,celltype,1923642,11
27064.14,27064,right,1272647,27
27064.15,27064,ectoderm,1801868,16
27064.16,27064,Sensory neuron,38666,11
27064.17,27064,head,1467274,13
27064.18,27064,rhabdomeric photoreceptor,30842,10
27064.19,27064,eye_circuit,606630,10
27917.1,27917,PRC_visualisation,2179420,13
27917.2,27917,SN_head_visualisation_small,2179000,13
27917.3,27917,SN_head_visualisation,2177253,13
27917.4,27917,glutamatergic,2117747,11
27917.5,27917,connectome,2169156,11
27917.6,27917,connectome_old_set,2167517,11
27917.7,27917,connectome_Sensory_neuron,2103621,11
27917.8,27917,right_side,2050453,11
27917.9,27917,with_soma,2036716,11
27917.10,27917,episphere,2030265,11
27917.11,27917,connectome_neuron,2102600,11
27917.12,27917,celltype1,1925559,11
27917.13,27917,celltype,1923642,11
27917.14,27917,contralateral,1921299,27
27917.15,27917,right,1272647,27
27917.16,27917,ectoderm,1801868,16
27917.17,27917,head,1467274,13
27917.18,27917,rhabdomeric photoreceptor,30842,10
27917.19,27917,eye_circuit,606630,10
27917.20,27917,Sensory neuron,38666,11
32142.1,32142,IN_head_visualisation_small,2178565,13
32142.2,32142,IN_head_visualisation,2177892,13
32142.3,32142,connectome,2169156,11
32142.4,32142,connectome_old_set,2167517,11
32142.5,32142,left_side,2054472,11
32142.6,32142,with_soma,2036716,11
32142.7,32142,episphere,2030265,11
32142.8,32142,connectome_neuron,2102600,11
32142.9,32142,celltype,1923642,11
32142.10,32142,celltype2,1925584,11
32142.11,32142,left,1275210,13
32142.12,32142,ectoderm,1801868,16
32142.13,32142,head,1467274,13
32142.14,32142,eyespot,827205,10
32142.15,32142,primary_interneuron,609487,10
32142.16,32142,eye_circuit,606630,10
32142.17,32142,interneuron,58516,11
32460.1,32460,INton_visualisation,2179447,13
32460.2,32460,IN_head_visualisation_small,2178565,13
32460.3,32460,IN_head_visualisation,2177892,13
32460.4,32460,connectome,2169156,11
32460.5,32460,connectome_old_set,2167517,11
32460.6,32460,plexus_visualisation,2177197,13
32460.7,32460,left_side,2054472,11
32460.8,32460,with_soma,2036716,11
32460.9,32460,episphere,2030265,11
32460.10,32460,connectome_neuron,2102600,11
32460.11,32460,celltype3,1925597,11
32460.12,32460,celltype,1923642,11
32460.13,32460,ectoderm,1801868,16
32460.14,32460,head,1467274,13
32460.15,32460,left,1275210,11
32460.16,32460,dense cored vesicles,1224657,16
32460.17,32460,interneuron,58516,11
32460.18,32460,eye_circuit,606630,10
32460.19,32460,trans-optic-neuropil_interneuron,609518,10
34044.1,34044,IN_head_visualisation_small,2178565,13
34044.2,34044,IN_head_visualisation,2177892,13
34044.3,34044,connectome,2169156,11
34044.4,34044,connectome_old_set,2167517,11
34044.5,34044,right_side,2050453,11
34044.6,34044,with_soma,2036716,11
34044.7,34044,episphere,2030265,11
34044.8,34044,connectome_neuron,2102600,11
34044.9,34044,right,1272647,11
34044.10,34044,celltype,1923642,11
34044.11,34044,celltype2,1925584,11
34044.12,34044,primary_interneuron,609487,10
34044.13,34044,ectoderm,1801868,16
34044.14,34044,dense cored vesicles,1224657,16
34044.15,34044,head,1467274,13
34044.16,34044,interneuron,58516,11
34044.17,34044,eye_circuit,606630,10
34371.1,34371,cellgroup,1959598,11
34371.2,34371,cellgroup2,1959786,11
34371.3,34371,connectome,2169156,11
34371.4,34371,with_soma,2036716,11
34371.5,34371,torso,2058650,11
34371.6,34371,left_side,2054472,11
34371.7,34371,commissural,1541691,16
34371.8,34371,dense cored vesicles,1224657,16
34371.9,34371,trunk,1276964,24
34371.10,34371,segment_1,1276278,24
34371.11,34371,siGOLD,1303913,7
34371.12,34371,RYa_positive_neurons,1280039,16
34371.13,34371,left,1275210,16
34371.14,34371,immunogold,940607,16
35154.1,35154,IN_head_visualisation_small,2178565,13
35154.2,35154,IN_head_visualisation,2177892,13
35154.3,35154,right,1272647,16
35154.4,35154,connectome,2169156,11
35154.5,35154,connectome_old_set,2167517,11
35154.6,35154,right_side,2050453,7
35154.7,35154,with_soma,2036716,11
35154.8,35154,episphere,2030265,11
35154.9,35154,connectome_neuron,2102600,11
35154.10,35154,ectoderm,1801868,16
35154.11,35154,head,1467274,13
35154.12,35154,interneuron,58516,11
35154.13,35154,ventral_interneuron,662957,10
35154.14,35154,eye_circuit,606630,10
37580.1,37580,IN_head_visualisation_small,2178565,13
37580.2,37580,IN_head_visualisation,2177892,13
37580.3,37580,connectome,2169156,11
37580.4,37580,connectome_old_set,2167517,11
37580.5,37580,right_side,2050453,11
37580.6,37580,with_soma,2036716,11
37580.7,37580,episphere,2030265,11
37580.8,37580,connectome_neuron,2102600,11
37580.9,37580,celltype,1923642,11
37580.10,37580,celltype2,1925584,11
37580.11,37580,right,1272647,13
37580.12,37580,head,1467274,13
37580.13,37580,Neuron 1431107,1431112,13
37580.14,37580,interneuron,58516,10
37580.15,37580,eyespot,827205,10
37580.16,37580,dense cored vesicles,1224657,16
37580.17,37580,ectoderm,1801868,16
37580.18,37580,eye_circuit,606630,10
37580.19,37580,primary_interneuron,609487,10
40141.1,40141,IN_head_visualisation_small,2178565,13
40141.2,40141,IN_head_visualisation,2177892,13
40141.3,40141,connectome,2169156,11
40141.4,40141,connectome_old_set,2167517,11
40141.5,40141,right_side,2050453,11
40141.6,40141,with_soma,2036716,11
40141.7,40141,episphere,2030265,11
40141.8,40141,connectome_neuron,2102600,11
40141.9,40141,celltype2,1925584,11
40141.10,40141,celltype2dev,1928053,11
40141.11,40141,celltype,1923642,11
40141.12,40141,right,1272647,13
40141.13,40141,ectoderm,1801868,16
40141.14,40141,intrinsic_interneuron,662932,10
40141.15,40141,head,1467274,13
40141.16,40141,interneuron,58516,11
40141.17,40141,eye_circuit,606630,10
41848.1,41848,all_central_visualisation,2179559,13
41848.2,41848,IN_head_visualisation_small,2178565,13
41848.3,41848,IN_head_visualisation,2177892,13
41848.4,41848,connectome,2169156,11
41848.5,41848,connectome_old_set,2167517,11
41848.6,41848,left_side,2054472,11
41848.7,41848,with_soma,2036716,11
41848.8,41848,episphere,2030265,11
41848.9,41848,connectome_neuron,2102600,11
41848.10,41848,closetoMC5,1367737,13
41848.11,41848,left,1275210,13
41848.12,41848,interneuron,58516,13
41848.13,41848,head,1467274,13
41848.14,41848,ectoderm,1801868,16
41848.15,41848,dense cored vesicles,1224657,11
41848.16,41848,celltype,1923642,11
41848.17,41848,celltype126,1929090,11
44863.1,44863,all_central_visualisation,2179559,13
44863.2,44863,SN_head_visualisation_small,2179000,13
44863.3,44863,SN_head_visualisation,2177253,13
44863.4,44863,connectome,2169156,11
44863.5,44863,connectome_old_set,2167517,11
44863.6,44863,connectome_Sensory_neuron,2103621,11
44863.7,44863,left_side,2054472,11
44863.8,44863,with_soma,2036716,11
44863.9,44863,episphere,2030265,11
44863.10,44863,connectome_neuron,2102600,11
44863.11,44863,eye_eyespot_circuit,2014844,11
44863.12,44863,celltype172,2013801,11
44863.13,44863,celltype,1923642,11
44863.14,44863,pair,1425039,16
44863.15,44863,ectoderm,1801868,16
44863.16,44863,left,1275210,13
44863.17,44863,dense cored vesicles,1224657,13
44863.18,44863,head,1467274,13
44863.19,44863,Dorsolateral sense organ 1.1,1919481,16
44863.20,44863,Dorsolateral sense organ 1,1333175,11
44863.21,44863,1 stiff sensory cilium,1156277,11
44863.22,44863,Sensory neuron,38666,10
45548.1,45548,all_central_visualisation,2179559,13
45548.2,45548,IN_head_visualisation_small,2178565,13
45548.3,45548,IN_head_visualisation,2177892,13
45548.4,45548,connectome,2169156,11
45548.5,45548,connectome_old_set,2167517,11
45548.6,45548,postural_control,2243125,11
45548.7,45548,left_side,2054472,11
45548.8,45548,with_soma,2036716,11
45548.9,45548,episphere,2030265,11
45548.10,45548,connectome_neuron,2102600,11
45548.11,45548,IN preMN,1377128,11
45548.12,45548,clear synaptic vesicles,1322846,16
45548.13,45548,celltype23,1925820,11
45548.14,45548,celltype,1923642,11
45548.15,45548,left,1275210,11
45548.16,45548,Veraszto_et_al_2018,1925802,11
45548.17,45548,ectoderm,1801868,16
45548.18,45548,interneuron,58516,13
45548.19,45548,head,1467274,13
48718.1,48718,IN_head_visualisation_small,2178565,13
48718.2,48718,IN_head_visualisation,2177892,13
48718.3,48718,connectome,2169156,11
48718.4,48718,connectome_old_set,2167517,11
48718.5,48718,right_side,2050453,11
48718.6,48718,with_soma,2036716,11
48718.7,48718,episphere,2030265,11
48718.8,48718,connectome_neuron,2102600,11
48718.9,48718,celltype2,1925584,11
48718.10,48718,celltype2dev,1928053,11
48718.11,48718,celltype,1923642,11
48718.12,48718,intrinsic_interneuron,662932,10
48718.13,48718,right,1272647,13
48718.14,48718,interneuron,58516,11
48718.15,48718,eye_circuit,606630,10
48718.16,48718,ectoderm,1801868,16
48718.17,48718,head,1467274,13
54090.1,54090,IN_head_visualisation_small,2178565,13
54090.2,54090,IN_head_visualisation,2177892,13
54090.3,54090,connectome,2169156,11
54090.4,54090,connectome_old_set,2167517,11
54090.5,54090,right_side,2050453,11
54090.6,54090,with_soma,2036716,11
54090.7,54090,episphere,2030265,11
54090.8,54090,connectome_neuron,2102600,11
54090.9,54090,right,1272647,13
54090.10,54090,ectoderm,1801868,16
54090.11,54090,head,1467274,13
54090.12,54090,celltype,1923642,11
54090.13,54090,celltype57,1926366,11
54090.14,54090,lasso circuit,1350462,11
54090.15,54090,interneuron,58516,11
54090.16,54090,schnörkel_interneuron,609505,10
54090.17,54090,eye_circuit,606630,10
54909.1,54909,IN_head_visualisation_small,2178565,13
54909.2,54909,IN_head_visualisation,2177892,13
54909.3,54909,connectome,2169156,11
54909.4,54909,left_side,2054472,11
54909.5,54909,with_soma,2036716,11
54909.6,54909,head_trunk,2032805,11
54909.7,54909,episphere,2030265,11
54909.8,54909,connectome_neuron,2102600,11
54909.9,54909,interneuron,58516,13
54909.10,54909,head,1467274,13
54909.11,54909,cellgroup12,2001185,11
54909.12,54909,cellgroup,1959598,11
54909.13,54909,decussating,1467339,11
54909.14,54909,left,1275210,11
54909.15,54909,ectoderm,1801868,16
54919.1,54919,IN_head_visualisation_small,2178565,13
54919.2,54919,IN_head_visualisation,2177892,13
54919.3,54919,connectome,2169156,11
54919.4,54919,right_side,2050453,11
54919.5,54919,with_soma,2036716,11
54919.6,54919,episphere,2030265,11
54919.7,54919,connectome_neuron,2102600,11
54919.8,54919,right,1272647,11
54919.9,54919,ectoderm,1801868,16
54919.10,54919,head,1467274,13
54919.11,54919,clear synaptic vesicles,1322846,16
54919.12,54919,dense cored vesicles,1224657,16
54919.13,54919,interneuron,58516,11
54919.14,54919,eye_circuit,606630,10
54919.15,54919,intrinsic_interneuron,662932,10
55057.1,55057,trunk,1276964,8
55057.2,55057,with_soma,2036716,11
55057.3,55057,connectome_neuron,2102600,11
55057.4,55057,interneuron,58516,11
55057.5,55057,cellgroup1,1959677,11
55057.6,55057,immunogold,940607,16
55057.7,55057,ascending,1597240,13
55057.8,55057,cellgroup,1959598,11
55057.9,55057,connectome,2169156,11
55057.10,55057,connectome_old_set,2167517,11
55057.11,55057,MIP_siGOLD1_layer618,1569495,11
55057.12,55057,torso,2058650,11
55057.13,55057,right_side,2050453,11
55057.14,55057,right,1272647,8
55057.15,55057,middle,1279791,16
55057.16,55057,ATO_positive_neurons,1279904,16
55057.17,55057,celltype,1923642,11
55057.18,55057,celltype145,1931741,11
55057.19,55057,ipsilateral,1435755,8
55057.20,55057,pygidium,1278695,13
55057.21,55057,ectoderm,1801868,16
55057.22,55057,dense cored vesicles,1224657,16
55057.23,55057,siGOLD,1303913,7
55225.1,55225,ascending_visualisation,2179506,13
55225.2,55225,ascending_l_visualisation,2179479,13
